"","V1","V2","V3","V4","V5"
"CHRM3",1,1,-1,-1,1
"LINC00870",1,NA,NA,NA,0
"METTL21A",-1,1,-1,1,1
"TMEM91",1,-1,1,NA,1
"SAV1",-1,1,-1,1,1
"SYMPK",-1,1,1,1,1
"DNAH8",1,1,-1,1,1
"HSPE1",1,1,-1,-1,1
"NKRF",-1,1,1,1,1
"ESYT3",-1,-1,1,1,1
"MAPRE3",-1,-1,-1,1,1
"EBF4",1,-1,1,NA,1
"FBXO47",1,-1,-1,NA,1
"107986589",-1,NA,NA,NA,0
"HEG1",-1,-1,-1,NA,0
"UBXN10",1,NA,NA,-1,1
"ATP2B4",-1,-1,1,-1,1
"PIEZO2",-1,-1,-1,1,1
"FANK1",1,-1,-1,1,1
"CCDC92",-1,1,1,-1,1
"KLC2",1,-1,1,1,1
"MICA",1,-1,1,-1,1
"EIF3L",-1,1,1,1,1
"FAM83G",1,-1,-1,1,1
"PRL",1,-1,1,1,1
"DNAAF8",1,NA,NA,NA,0
"ACMSD",-1,1,1,1,1
"SPDYE15",-1,NA,NA,NA,0
"ADGRE4P",1,NA,NA,NA,0
"PAK5",1,-1,-1,NA,1
"IL2RA",1,1,-1,-1,1
"TPM3",1,1,-1,1,1
"ASZ1",-1,-1,-1,NA,0
"VWC2L",1,-1,-1,1,1
"CCL15",-1,-1,1,1,1
"MBOAT2",-1,-1,-1,-1,0
"ICMT",-1,1,-1,-1,1
"FBXL4",-1,1,-1,NA,1
"MAP6D1",1,-1,1,1,1
"FGF9",-1,1,-1,-1,1
"NOS1AP",1,-1,-1,1,1
"MYL12B",1,1,1,-1,1
"MEF2A",1,1,-1,1,1
"LAMA1",1,-1,1,-1,1
"FITM2",1,NA,NA,1,0
"SLIT2",1,1,-1,1,1
"CIZ1",1,-1,1,-1,1
"LINC02610",1,NA,NA,NA,0
"P3H2",1,1,1,NA,0
"DNAJC1",-1,-1,-1,1,1
"TNFAIP2",1,1,1,-1,1
"TRMT61A",1,1,1,-1,1
"CFAP52",-1,-1,-1,NA,0
"SIRPB1",1,1,1,1,0
"HMGXB3",-1,-1,-1,1,1
"CCDC62",-1,-1,-1,1,1
"RYR3",-1,-1,-1,-1,0
"DRAIC",-1,NA,NA,NA,0
"FKBP1B",1,1,1,1,0
"MCM8",1,-1,-1,-1,1
"AK8",1,-1,1,-1,1
"RNPC3",-1,-1,-1,1,1
"ZNF134",1,1,-1,-1,1
"IRF6",1,-1,1,1,1
"IFITM1",-1,-1,1,1,1
"DNAH10",-1,-1,-1,-1,0
"GPRC5B",-1,1,1,-1,1
"KNG1",-1,1,-1,-1,1
"RTN2",1,1,1,-1,1
"AOC3",-1,1,1,1,1
"SERPINB10",-1,1,-1,1,1
"LOC442497",-1,NA,NA,1,1
"PTPRN2",1,1,1,1,0
"ATP2A2",1,-1,-1,-1,1
"ASTN2",-1,-1,-1,-1,0
"PROP1",-1,NA,1,-1,1
"NEK1",1,1,-1,1,1
"LOC107986397",1,NA,NA,NA,0
"HLA-DQA1",-1,1,1,-1,1
"TRAF3IP2",-1,1,1,-1,1
"PRRG4",1,NA,NA,1,0
"KLK14",1,-1,-1,-1,1
"MATN3",-1,-1,-1,-1,0
"TUBA4B",-1,-1,1,NA,1
"HS3ST1",1,-1,-1,1,1
"MBTPS1",1,-1,1,1,1
"ANKRD31",-1,1,-1,1,1
"FAM8A1",1,NA,NA,NA,0
"TSR1",-1,-1,-1,NA,0
"KPNA6",-1,-1,1,1,1
"ETNK2",1,-1,-1,-1,1
"CDK2AP1",-1,1,1,-1,1
"COQ7",1,1,-1,NA,1
"MVK",-1,1,1,-1,1
"PRDM4",1,-1,-1,-1,1
"P2RY14",1,1,-1,1,1
"PRMT2",-1,1,1,-1,1
"METTL14",1,1,-1,-1,1
"105369869",1,NA,NA,NA,0
"MISP",-1,-1,-1,NA,0
"PCMT1",-1,1,1,1,1
"SLC25A48",1,-1,1,-1,1
"TMEM86A",-1,1,-1,NA,1
"NALCN",1,-1,-1,-1,1
"RSPO4",1,-1,-1,-1,1
"ADPRS",1,NA,NA,NA,0
"EPB41L3",-1,1,-1,-1,1
"BTG4",1,-1,-1,NA,1
"TRAPPC6B",-1,1,-1,1,1
"CPSF2",-1,1,-1,-1,1
"PSMC5",-1,1,1,1,1
"SURF2",-1,1,1,1,1
"G0S2",1,NA,NA,-1,1
"SLC19A3",-1,-1,1,1,1
"WEE2-AS1",1,NA,NA,NA,0
"SLC43A1",-1,-1,1,-1,1
"GPR15LG",-1,NA,NA,NA,0
"SLC45A2",1,-1,1,1,1
"IGSF9",1,-1,1,NA,1
"LNX1",-1,1,-1,-1,1
"SCAF4",-1,-1,-1,NA,0
"EFNA2",-1,NA,NA,NA,0
"RRP9",-1,NA,NA,-1,0
"KCTD16",1,1,-1,1,1
"POP1",-1,-1,-1,-1,0
"PALM2AKAP2",-1,NA,NA,NA,0
"GPAM",-1,1,-1,1,1
"REEP6",-1,-1,-1,1,1
"DNAAF10",1,NA,NA,NA,0
"HSP90AA1",1,1,-1,-1,1
"LTBP3",-1,-1,1,1,1
"TRIM43",1,-1,-1,-1,1
"XPNPEP2",1,1,-1,-1,1
"HULC",1,NA,NA,1,0
"105371036",-1,NA,NA,NA,0
"DEPDC1",-1,1,-1,-1,1
"SPAST",1,1,-1,-1,1
"NHP2",-1,1,1,1,1
"FBXO2",-1,-1,1,NA,1
"GBP1P1",-1,NA,NA,1,1
"PLD1",1,-1,-1,-1,1
"ZFP36L1",1,-1,-1,-1,1
"MSI2",-1,-1,-1,-1,0
"NGF",-1,1,1,-1,1
"VPS51",1,1,1,NA,0
"BCL2L12",1,1,1,-1,1
"C6orf118",1,-1,-1,-1,1
"NUDT10",-1,1,1,-1,1
"FRA10AC1",-1,-1,1,1,1
"RCVRN",-1,1,1,-1,1
"GOLGB1",-1,-1,-1,-1,0
"FBXO25",-1,1,1,1,1
"STAT3",1,-1,-1,-1,1
"CCDC190",1,-1,-1,NA,1
"PFKFB1",1,-1,1,-1,1
"AGMO",1,1,-1,NA,1
"FAM133DP",-1,NA,NA,NA,0
"ARHGEF4",1,-1,1,1,1
"SERF2",1,1,1,-1,1
"ERCC3",1,-1,-1,-1,1
"SOX5",-1,-1,-1,1,1
"ACVR1B",1,-1,-1,1,1
"WDR7",1,1,-1,1,1
"STX18-AS1",-1,NA,NA,NA,0
"RAB27B",1,1,-1,1,1
"SLAMF6",1,1,1,-1,1
"FNBP4",-1,-1,-1,NA,0
"TSEN2",-1,-1,1,1,1
"DNAH11",1,-1,-1,-1,1
"RBM5",-1,-1,1,-1,1
"SHC4",1,-1,-1,1,1
"ABHD17A",1,1,1,NA,0
"LINC02159",1,NA,NA,NA,0
"SH3KBP1",1,1,-1,-1,1
"ECHDC3",1,-1,-1,NA,1
"NDUFS3",-1,1,1,1,1
"TFIP11",1,1,1,NA,0
"RNFT2",1,1,1,-1,1
"SLAMF8",1,1,1,1,0
"CYP4Z2P",1,NA,NA,1,0
"SELP",-1,-1,1,-1,1
"NNT",-1,-1,-1,-1,0
"NR4A3",-1,-1,-1,1,1
"LINC02898",1,NA,NA,NA,0
"CLNK",-1,-1,-1,-1,0
"BRME1",-1,NA,NA,NA,0
"IGFL3",-1,NA,NA,-1,0
"TMEM131L",1,1,1,NA,0
"VMA21",1,1,1,-1,1
"TLR5",1,1,-1,1,1
"PTH2R",1,1,-1,1,1
"CPA6",-1,1,1,1,1
"ZNF497",1,-1,-1,-1,1
"FAM184B",1,-1,-1,1,1
"ND4L",1,NA,NA,1,0
"REEP1",1,-1,-1,1,1
"SEPTIN4",1,NA,NA,NA,0
"NPC2",-1,1,1,1,1
"OTUD7A",1,-1,-1,1,1
"NMT1",1,-1,-1,NA,1
"LGR5",-1,-1,-1,1,1
"RAD51AP2",-1,-1,-1,1,1
"METTL2A",1,-1,-1,-1,1
"BSDC1",-1,1,-1,-1,1
"LOC100130331",1,NA,NA,1,0
"XAGE3",1,1,1,-1,1
"105372275",-1,NA,NA,NA,0
"ATXN7",1,-1,-1,1,1
"FAM72A",1,1,1,1,0
"MSANTD1",1,-1,1,NA,1
"ADAP1",-1,1,1,1,1
"KIAA1217",1,-1,-1,-1,1
"NBEAP1",-1,NA,NA,1,1
"ANKRD26P3",-1,NA,NA,-1,0
"ZNF670",-1,NA,NA,NA,0
"CHRNA1",-1,1,1,1,1
"RNF24",-1,-1,-1,NA,0
"CACNG1",1,NA,NA,NA,0
"TFF2",1,-1,-1,1,1
"NMUR2",-1,-1,1,1,1
"OSBPL8",-1,1,-1,1,1
"TMEM53",1,1,1,-1,1
"R3HDM2",1,-1,-1,-1,1
"TMEM61",-1,NA,NA,NA,0
"SMPD3",1,-1,-1,-1,1
"HAS3",-1,1,-1,1,1
"XGY2",1,NA,NA,NA,0
"GUSBP15",-1,NA,NA,NA,0
"MGAT4C",1,1,-1,1,1
"IGHV3-74",1,NA,NA,NA,0
"TAX1BP3",-1,1,1,-1,1
"RUNDC3B",1,1,-1,-1,1
"APBA2",-1,1,-1,1,1
"CFAP45",1,-1,1,NA,1
"ZNF844",-1,1,-1,1,1
"DOLPP1",-1,1,1,-1,1
"MBTPS2",-1,1,-1,1,1
"SVOPL",-1,-1,-1,-1,0
"B3GALT2",-1,1,-1,-1,1
"GDF11",-1,1,-1,NA,1
"SAP30",1,-1,-1,1,1
"H2BC18",1,NA,NA,NA,0
"PCBD2",-1,-1,-1,-1,0
"OGFRL1",-1,1,-1,NA,1
"GPR153",-1,NA,NA,1,1
"HHIPL1",1,1,-1,-1,1
"KCNK2",1,1,-1,1,1
"C6orf89",1,1,-1,-1,1
"AFF1-AS1",1,NA,NA,NA,0
"SRC",-1,1,1,1,1
"TOMM20",1,-1,-1,-1,1
"CEP41",1,-1,-1,NA,1
"TMEM120B",1,-1,1,-1,1
"ZBED3-AS1",-1,NA,NA,NA,0
"HSPB2-C11orf52",1,1,1,NA,0
"MED30",-1,1,-1,1,1
"TESPA1",1,1,1,NA,0
"SANBR",1,NA,NA,NA,0
"RNF181",1,1,1,-1,1
"CCPG1",-1,1,-1,1,1
"CDKN2A",1,1,1,1,0
"LOC101928034",-1,NA,NA,NA,0
"PTPRC",1,1,-1,1,1
"UBA6-DT",1,NA,NA,NA,0
"APOBEC3D",-1,1,1,1,1
"ACSL3",1,-1,-1,-1,1
"PGAM2",1,NA,NA,1,0
"LOC105379814",-1,NA,NA,NA,0
"IRF2",-1,1,-1,-1,1
"LARP4",1,-1,-1,1,1
"CHRM5",1,-1,-1,-1,1
"OTOP1",1,-1,1,1,1
"ZNF689",1,1,-1,-1,1
"OCIAD2",-1,1,1,-1,1
"MANSC4",1,1,1,-1,1
"GPN3",1,1,-1,1,1
"AGTR2",-1,NA,NA,-1,0
"TRIM36",1,1,-1,1,1
"FCER1G",-1,1,1,1,1
"ALKAL2",-1,-1,-1,NA,0
"LRRK2",-1,1,1,-1,1
"NR1D2",-1,-1,-1,-1,0
"CRISP3",-1,1,1,1,1
"SCD5",1,-1,-1,1,1
"SMYD4",-1,-1,-1,1,1
"BCDIN3D",1,-1,-1,-1,1
"NIBAN3",-1,NA,NA,NA,0
"COL10A1",1,1,-1,-1,1
"FAT3",-1,-1,-1,-1,0
"OLFML1",1,1,-1,NA,1
"GAP43",1,-1,1,-1,1
"MT1G",-1,-1,1,1,1
"TLR7",-1,1,1,1,1
"PGRMC1",-1,-1,1,1,1
"GJC2",-1,NA,NA,1,1
"TBC1D16",1,1,-1,NA,1
"NONO",-1,1,1,-1,1
"BMP8A",-1,NA,NA,NA,0
"LILRB3",-1,-1,-1,-1,0
"ZNF641",1,1,-1,NA,1
"LINC01530",-1,NA,NA,NA,0
"MAD2L1",-1,1,-1,1,1
"DROSHA",-1,1,1,1,1
"TRAF2",-1,-1,-1,-1,0
"DCAF8",-1,-1,-1,1,1
"SORBS1",-1,-1,-1,1,1
"LINC00929",1,NA,NA,NA,0
"GPM6B",1,-1,-1,-1,1
"HCG22",-1,NA,NA,1,1
"KCNG3",1,1,1,1,0
"BAHD1",-1,-1,1,-1,1
"CYP2A6",1,-1,1,NA,1
"GRK7",-1,-1,-1,NA,0
"PHLPP1",-1,-1,-1,1,1
"CDK11A",-1,-1,1,-1,1
"TEKT2",-1,-1,1,-1,1
"RPS18P9",1,NA,NA,NA,0
"PTK2B",1,1,-1,1,1
"HTR1F",-1,-1,-1,1,1
"POLR1A",-1,-1,-1,-1,0
"FCHSD2",-1,1,-1,-1,1
"DNAAF4",1,-1,-1,NA,1
"SGK1",1,-1,1,NA,1
"CHID1",-1,1,1,-1,1
"LOC101929950",1,NA,NA,NA,0
"ZNF576",1,1,1,1,0
"GLOD5",1,1,1,-1,1
"OBSCN",-1,-1,1,1,1
"FOXP2",1,-1,-1,-1,1
"KIAA0232",1,1,-1,NA,1
"EOLA1-DT",-1,NA,NA,NA,0
"HIVEP3",-1,1,-1,1,1
"REV1",1,-1,-1,-1,1
"TMEM223",-1,1,1,-1,1
"ZNF814",1,-1,1,1,1
"GLG1",1,1,-1,1,1
"CORT",1,-1,1,-1,1
"RAB8B",1,1,-1,1,1
"PLA2G6",-1,-1,1,-1,1
"ZSWIM7",-1,1,1,1,1
"TMEM45A",-1,-1,-1,NA,0
"H4C3",-1,NA,NA,NA,0
"SBK1",1,NA,NA,1,0
"RPL35A",1,1,1,-1,1
"FRG1JP",1,NA,NA,NA,0
"MED22",-1,1,1,1,1
"COQ6",1,-1,-1,1,1
"PIGA",1,-1,-1,-1,1
"MACROD1",-1,1,1,1,1
"ERC1",-1,1,-1,-1,1
"UQCC6",1,NA,NA,NA,0
"PRR13",1,1,1,-1,1
"ING4",-1,1,1,1,1
"LY75-CD302",1,1,-1,NA,1
"LINC00589",-1,NA,NA,NA,0
"MMP14",1,-1,-1,1,1
"CHMP1A",1,-1,1,-1,1
"EGOT",1,NA,NA,1,0
"BABAM2",1,1,1,NA,0
"IQSEC2",-1,1,1,1,1
"KIF6",1,-1,-1,-1,1
"JAM3",1,-1,1,-1,1
"BMF",-1,1,1,1,1
"REG4",1,-1,-1,1,1
"ARMC2",-1,-1,-1,1,1
"CGRRF1",-1,1,-1,-1,1
"CIITA",-1,1,1,-1,1
"KAT8",1,-1,1,-1,1
"MAGI1",1,-1,-1,-1,1
"TNFRSF10D",1,NA,NA,1,0
"IGLV1-40",-1,NA,NA,NA,0
"SLC13A5",1,-1,-1,NA,1
"RP9",1,-1,-1,1,1
"SLIT1",-1,-1,-1,1,1
"SMG1P5",1,NA,NA,NA,0
"ANKRD18DP",-1,NA,NA,NA,0
"LRRC25",-1,1,1,-1,1
"TRPC5OS",-1,1,1,NA,1
"NRAD1",1,NA,NA,NA,0
"NLRP6",1,-1,-1,1,1
"METTL2B",1,-1,-1,-1,1
"CALD1",-1,-1,-1,NA,0
"CYP2J2",-1,-1,-1,-1,0
"USP4",-1,-1,1,-1,1
"POLQ",1,-1,-1,-1,1
"ABHD16A",-1,-1,1,1,1
"LIPT2",1,1,1,-1,1
"ADAMTS20",-1,1,-1,1,1
"TK1",1,-1,1,-1,1
"TCP11L2",1,-1,-1,NA,1
"SMG6",-1,1,1,1,1
"IL1A",1,-1,-1,1,1
"GHRL",-1,1,1,-1,1
"RCBTB2",-1,1,-1,1,1
"DNAH6",-1,-1,-1,1,1
"MSN",1,1,-1,1,1
"OTX2",1,1,NA,-1,1
"GFPT2",-1,-1,-1,NA,0
"LRP2BP",1,-1,1,NA,1
"SHLD1",1,1,1,NA,0
"MIR3917",-1,NA,NA,NA,0
"DUSP1",1,NA,NA,-1,1
"SBDS",1,1,-1,-1,1
"PA2G4",1,-1,-1,1,1
"ZFYVE1",-1,-1,-1,1,1
"ERMARD",1,-1,1,NA,1
"LIN7A",-1,1,-1,-1,1
"IRX4",1,-1,-1,1,1
"SNORD22",1,NA,NA,NA,0
"RAB9A",-1,1,-1,-1,1
"SF3A2",-1,-1,-1,-1,0
"PRSS22",1,-1,1,-1,1
"GMEB1",1,1,-1,1,1
"RGS1",1,-1,-1,-1,1
"FAM53A",1,1,1,-1,1
"INPP5K",-1,-1,-1,-1,0
"TENT5C",1,NA,NA,NA,0
"PPP1R26-AS1",-1,NA,NA,NA,0
"TXLNG",1,-1,1,1,1
"TGOLN2",-1,1,-1,-1,1
"C2orf69",-1,-1,-1,-1,0
"ANGPTL1",1,1,-1,-1,1
"PSPC1",-1,1,1,1,1
"IGFBPL1",-1,NA,NA,-1,0
"MYCL-AS1",1,NA,NA,NA,0
"SYT16",-1,-1,-1,1,1
"AMY2B",-1,-1,1,NA,1
"SLC35E1",-1,1,1,1,1
"BCAT2",-1,1,1,-1,1
"SPATA25",1,-1,-1,NA,1
"MTFP1",-1,1,1,NA,1
"S100A3",1,1,1,-1,1
"SLC16A5",-1,-1,-1,1,1
"SIGLEC9",1,1,-1,1,1
"SAC3D1",1,1,1,-1,1
"DERL3",1,1,-1,-1,1
"RARRES2",-1,-1,1,NA,1
"GINM1",-1,-1,-1,NA,0
"EEF2K",1,-1,-1,1,1
"HLA-DPA1",1,1,1,1,0
"CNBP",-1,1,-1,-1,1
"GUSBP14",1,NA,NA,NA,0
"ZP2",1,-1,-1,1,1
"CHMP3",1,1,-1,-1,1
"TNFRSF1A",1,-1,-1,-1,1
"SATB2",1,-1,-1,1,1
"ANO2",-1,-1,1,NA,1
"C16orf87",1,-1,-1,1,1
"AHI1-DT",1,NA,NA,NA,0
"AGBL3",1,-1,-1,-1,1
"FAM241B",-1,-1,1,NA,1
"RASL11B",1,1,1,-1,1
"DNAH12",1,-1,1,-1,1
"GSTA3",1,-1,1,NA,1
"ZNF69",-1,-1,1,-1,1
"DAW1",1,-1,1,NA,1
"LGALS9",-1,1,1,NA,1
"TRIM63",-1,-1,-1,1,1
"KLF15",1,-1,-1,1,1
"CPVL",-1,1,1,NA,1
"CD163L1",-1,1,1,-1,1
"CNPY2",1,1,1,1,0
"ZBTB49",-1,1,1,1,1
"RPS6KB2",1,-1,1,-1,1
"RCN1",1,1,1,NA,0
"DIABLO",-1,1,1,-1,1
"TAF9",-1,-1,-1,1,1
"PHAX",-1,1,-1,-1,1
"MRPS10",-1,NA,NA,NA,0
"KDM4A",-1,-1,-1,1,1
"RNF44",1,-1,-1,NA,1
"IFNGR1",-1,1,-1,-1,1
"C1orf56",-1,1,1,1,1
"AGPAT5",1,-1,-1,1,1
"NXPH4",1,-1,1,NA,1
"AXIN2",-1,-1,-1,-1,0
"ZFAND2B",-1,1,1,-1,1
"LINC01060",-1,NA,NA,NA,0
"RNY4",1,NA,NA,NA,0
"PAX1",1,1,-1,-1,1
"LEPR",1,1,-1,-1,1
"LOC440895",1,NA,NA,NA,0
"MOB1B",1,1,-1,-1,1
"CXCL11",1,1,1,-1,1
"TMEM67",1,-1,-1,1,1
"KRT80",1,-1,-1,1,1
"EML5",1,NA,NA,-1,1
"ZNF770",-1,1,-1,-1,1
"ICE2",-1,1,-1,NA,1
"MOSPD2",-1,1,-1,1,1
"SLC25A4",1,1,1,1,0
"SNHG6",1,NA,NA,-1,1
"VTI1B",-1,1,1,1,1
"CHURC1-FNTB",-1,1,-1,NA,1
"GID4",-1,1,-1,NA,1
"FAM238C",1,NA,NA,NA,0
"IGSF5",1,1,-1,NA,1
"AIFM2",1,-1,1,-1,1
"ADCY10P1",1,NA,NA,NA,0
"DAB1",1,-1,-1,1,1
"CFAP73",-1,-1,1,NA,1
"URB1",1,-1,-1,1,1
"SLC35F2",-1,1,-1,-1,1
"PTCHD4",1,-1,-1,NA,1
"MCPH1-DT",-1,NA,NA,NA,0
"LOC105375751",1,NA,NA,NA,0
"TERT",1,1,-1,1,1
"OLFM3",1,-1,-1,1,1
"NMI",-1,1,1,-1,1
"CXorf38",1,1,-1,1,1
"CCNF",1,-1,1,1,1
"SLC5A10",1,-1,1,-1,1
"ODAD4",-1,NA,NA,NA,0
"SLC31A1",1,1,1,-1,1
"FHIT",1,1,1,-1,1
"MBNL2",-1,1,-1,-1,1
"RIPK2",1,1,-1,-1,1
"RHOXF1",1,-1,1,-1,1
"SLC9A2",1,1,-1,NA,1
"BIK",1,NA,NA,-1,1
"SFMBT1",1,1,-1,NA,1
"KCNA6",1,NA,NA,-1,1
"PRRX1",-1,1,-1,1,1
"CYP26A1",1,-1,-1,1,1
"SETD9",-1,1,-1,NA,1
"LZTR1",-1,-1,-1,1,1
"CYP51A1",1,1,-1,1,1
"LINC01239",-1,NA,NA,NA,0
"PRICKLE1",-1,1,-1,-1,1
"TMEM51-AS1",1,NA,NA,NA,0
"CD164L2",1,-1,1,1,1
"BIRC3",1,1,-1,1,1
"LINC02067",1,NA,NA,NA,0
"CCDC34",-1,-1,-1,1,1
"DUSP19",-1,-1,-1,-1,0
"CFAP44",1,-1,-1,NA,1
"IPO7",-1,-1,-1,-1,0
"LINC00707",1,NA,NA,NA,0
"LRATD2",-1,NA,NA,NA,0
"SPRR2B",-1,1,1,1,1
"FRG1BP",-1,NA,NA,NA,0
"PAGE2B",-1,-1,1,1,1
"AADAT",1,-1,-1,-1,1
"TRNS2",1,NA,NA,NA,0
"NAA50",-1,1,-1,1,1
"GADD45A",-1,-1,-1,NA,0
"TFAP2A",1,-1,-1,-1,1
"H2BC12",-1,NA,NA,NA,0
"CD44",1,1,-1,1,1
"SLITRK6",-1,NA,NA,1,1
"ZNF442",1,1,-1,1,1
"CST7",1,NA,NA,1,0
"ADH4",1,-1,-1,-1,1
"NME8",1,1,1,NA,0
"LOC101928953",-1,NA,NA,NA,0
"SHISA4",1,1,1,NA,0
"WSCD2",1,-1,1,-1,1
"C1orf127",1,1,1,-1,1
"TFG",1,-1,-1,1,1
"LIN52",-1,1,-1,NA,1
"POLR1C",1,-1,1,-1,1
"PLIN5",-1,-1,1,-1,1
"C22orf46P",1,NA,NA,NA,0
"LOC107984037",-1,NA,NA,NA,0
"DYDC1",1,-1,-1,1,1
"NRM",-1,1,1,-1,1
"HOPX",-1,1,1,-1,1
"TENT5A",-1,1,1,NA,1
"TSSC2",1,NA,NA,NA,0
"APEX1",1,1,1,1,0
"PRDM16",1,-1,-1,1,1
"COBL",-1,1,1,-1,1
"DEPDC7",1,-1,-1,NA,1
"ARIH1",1,-1,-1,1,1
"FRMPD2B",-1,NA,NA,NA,0
"GUCY2F",-1,-1,-1,1,1
"WIPF3",-1,-1,-1,1,1
"CFAP20DC",1,NA,NA,NA,0
"AXDND1",-1,-1,-1,1,1
"ERMAP",1,-1,1,1,1
"SLC13A4",-1,-1,-1,1,1
"TNFSF8",-1,1,-1,NA,1
"LINC02731",1,NA,NA,NA,0
"ACVR2B",-1,-1,-1,1,1
"CFAP90",-1,NA,NA,NA,0
"CDC14B",1,-1,-1,-1,1
"BEAN1",-1,1,-1,1,1
"PTER",1,1,-1,1,1
"METRN",1,1,1,1,0
"SLC5A6",-1,-1,1,1,1
"SACM1L",-1,-1,1,1,1
"ANXA9",1,0,NA,1,0
"FSIP1",-1,1,-1,-1,1
"SULT1C5P",-1,NA,NA,NA,0
"IRGQ",1,-1,1,NA,1
"TGFB1I1",1,1,1,-1,1
"ZNF224",1,-1,-1,1,1
"S100A5",-1,1,1,1,1
"SLC15A2",1,-1,-1,-1,1
"SSH1",1,1,-1,1,1
"LOXHD1",-1,-1,-1,NA,0
"ZNF316",1,-1,-1,NA,1
"THOC5",-1,1,1,1,1
"SLC44A3",1,1,1,1,0
"SPACA9",-1,-1,-1,NA,0
"LOC105372432",1,NA,NA,NA,0
"EPB41",-1,1,-1,1,1
"TRMT1",-1,-1,1,1,1
"TERB2",-1,-1,-1,NA,0
"FAM86B2-DT",1,NA,NA,NA,0
"OSGIN2",-1,1,-1,-1,1
"RAMP2",-1,1,1,-1,1
"CPB1",-1,1,1,1,1
"GTF3A",1,1,1,1,0
"ZNF561-AS1",-1,NA,NA,NA,0
"DTX4",1,-1,-1,-1,1
"SPOP",1,1,1,-1,1
"SSX2IP",-1,1,-1,-1,1
"HNF4G",1,-1,-1,-1,1
"CYTIP",1,1,-1,-1,1
"COPG2",1,1,-1,NA,1
"C1orf112",NA,1,-1,-1,1
"HOXA11",NA,-1,1,-1,1
"FAM214B",NA,1,1,NA,0
"AC003665.1",NA,-1,-1,NA,0
"DLX6",NA,-1,1,1,1
"LGALS14",NA,-1,-1,NA,0
"UPP2",NA,-1,-1,-1,0
"KIAA0100",NA,-1,-1,NA,0
"EEF1AKNMT",NA,1,1,NA,0
"AC080038.1",NA,1,1,NA,0
"SLC6A7",NA,-1,-1,-1,0
"TMEM159",NA,1,1,1,0
"ACPP",NA,1,1,-1,1
"CXorf56",NA,1,-1,-1,1
"PRDM11",NA,-1,-1,-1,0
"ARNTL2",NA,1,-1,-1,1
"SARS",NA,-1,1,-1,1
"EFCAB1",NA,-1,-1,1,1
"ADSS",NA,-1,-1,-1,0
"AC118549.1",NA,1,-1,NA,1
"SLC18A1",NA,1,1,-1,1
"PQLC2",NA,1,1,NA,0
"C2orf83",NA,-1,-1,NA,0
"FAM214A",NA,1,-1,NA,1
"KIAA0556",NA,-1,-1,1,1
"C12orf4",NA,-1,-1,1,1
"UTS2",NA,1,-1,-1,1
"FAM160A2",NA,-1,1,NA,1
"PHF21B",NA,-1,-1,-1,0
"CREB3L3",NA,1,-1,-1,1
"SEZ6",NA,-1,-1,1,1
"DMRT3",NA,-1,1,1,1
"POU1F1",NA,1,-1,-1,1
"SLC9A3R2",NA,1,1,-1,1
"UHRF1BP1",NA,-1,-1,NA,0
"KARS",NA,1,1,-1,1
"TMEM206",NA,1,-1,1,1
"FAM107B",NA,1,-1,-1,1
"AC011529.1",NA,1,-1,NA,1
"ZNRD1",NA,1,1,-1,1
"ACSM2B",NA,-1,-1,-1,0
"AL162171.1",NA,1,-1,NA,1
"AP001034.1",NA,-1,-1,NA,0
"TRPC5",NA,-1,-1,1,1
"MPP5",NA,1,-1,1,1
"MRVI1",NA,-1,-1,-1,0
"MRPS34",NA,1,1,-1,1
"PPP2R2C",NA,-1,-1,-1,0
"NOX3",NA,1,-1,-1,1
"SLC12A1",NA,-1,-1,1,1
"WNT8B",NA,-1,-1,-1,0
"AP002956.1",NA,-1,-1,NA,0
"TYR",NA,-1,-1,-1,0
"FKBP6",NA,-1,-1,1,1
"SMC1B",NA,1,1,1,0
"RBFOX1",NA,-1,1,-1,1
"SENP1",NA,1,-1,-1,1
"DUSP13",NA,1,1,1,0
"DCT",NA,-1,-1,1,1
"CRYBG3",NA,-1,-1,NA,0
"PIH1D3",NA,-1,-1,NA,0
"AFP",NA,-1,-1,1,1
"MEF2C",NA,1,-1,1,1
"HSPB11",NA,1,-1,-1,1
"DLG3",NA,1,-1,-1,1
"NKAIN1",NA,1,1,-1,1
"C20orf194",NA,1,-1,1,1
"CMTM1",NA,1,-1,-1,1
"AARS",NA,-1,-1,-1,0
"DAZL",NA,1,-1,1,1
"VNN3",NA,-1,-1,NA,0
"NXPE1",NA,-1,-1,NA,0
"PDE6C",NA,-1,-1,1,1
"KCNK16",NA,1,1,NA,0
"MLN",NA,-1,-1,1,1
"H2AFY2",NA,1,-1,1,1
"IGFALS",NA,1,1,1,0
"43526",NA,1,1,NA,0
"43711",NA,1,-1,NA,1
"PNPLA5",NA,-1,-1,NA,0
"SERPINA4",NA,1,1,1,0
"AL139020.1",NA,1,-1,NA,1
"KIAA0391",NA,1,-1,-1,1
"AVP",NA,1,-1,-1,1
"C20orf27",NA,1,1,1,0
"SEL1L2",NA,1,1,1,0
"MYLK2",NA,1,1,1,0
"SPINT3",NA,1,1,1,0
"EPPIN",NA,-1,-1,NA,0
"CELF4",NA,-1,-1,-1,0
"NOL4",NA,1,-1,-1,1
"H2BFM",NA,1,1,NA,0
"PAGE4",NA,-1,1,-1,1
"GLRA2",NA,-1,-1,NA,0
"MCF2",NA,1,1,1,0
