"","V1","V2","V3","V4","V5"
"LOC105375315",1,NA,NA,NA,0
"LINC02905",1,NA,NA,NA,0
"CNTN2",1,NA,NA,NA,0
"KRT6A",-1,-1,NA,NA,0
"LOC101929201",1,NA,NA,NA,0
"PPY",1,1,1,NA,0
"LOC101928782",1,NA,NA,NA,0
"CYP2A7",1,-1,NA,NA,1
"RNF138P1",1,NA,NA,NA,0
"LOC105371637",1,NA,NA,NA,0
"HTATSF1P2",1,NA,NA,NA,0
"ORC4",1,NA,NA,NA,0
"107987388",1,NA,NA,NA,0
"LOC105372709",1,NA,NA,NA,0
"LOC101929586",1,NA,NA,NA,0
"ZBTB3",1,NA,NA,NA,0
"LOC107987107",1,NA,NA,NA,0
"NXF4",1,NA,NA,NA,0
"ATP4A",1,NA,NA,NA,0
"PSG10P",1,NA,NA,NA,0
"IGLL3P",1,NA,NA,NA,0
"IGSF21",1,NA,NA,NA,0
"LOC105377743",1,NA,NA,NA,0
"HAPLN1",-1,NA,NA,NA,0
"MAP3K9-DT",1,NA,NA,NA,0
"CA14",1,NA,NA,NA,0
"LY6G6D",1,NA,NA,NA,0
"PIK3CA-DT",1,NA,NA,NA,0
"107984032",1,NA,NA,NA,0
"FAR2P2",1,NA,NA,NA,0
"TMEM151B",1,-1,NA,NA,1
"SLC47A2",1,NA,NA,NA,0
"LINC02209",1,NA,NA,NA,0
"LINC01567",1,NA,NA,NA,0
"PITPNM2-AS1",1,NA,NA,NA,0
"IGSF11",1,NA,NA,NA,0
"LOC105378606",1,NA,NA,NA,0
"NHLH2",1,NA,NA,NA,0
"GFI1B",1,NA,NA,NA,0
"AZIN2",1,NA,NA,NA,0
"105379857",1,NA,NA,NA,0
"CCHCR1",1,NA,NA,NA,0
"LOC107987007",1,NA,NA,NA,0
"LOC107987224",1,NA,NA,NA,0
"ATP12A",1,-1,NA,NA,1
"ESM1",-1,NA,NA,NA,0
"FAM197Y2",1,NA,NA,NA,0
"LINC00671",1,NA,NA,NA,0
"XKR5",1,NA,NA,NA,0
"LOC105378116",1,NA,NA,NA,0
"FAM197Y7",1,NA,NA,NA,0
"LOC107987027",1,NA,NA,NA,0
"SLC28A1",1,1,NA,NA,0
"CFHR3",-1,NA,NA,NA,0
"RFPL4A",1,1,NA,NA,0
"FAM224A",-1,NA,NA,NA,0
"TACR3",1,NA,NA,NA,0
"TTTY14",-1,NA,NA,NA,0
"NLGN1",1,NA,NA,NA,0
"LOC105373881",1,NA,NA,NA,0
"LOC107984548",1,NA,NA,NA,0
"TLX1",1,-1,NA,NA,1
"DMBX1",1,NA,NA,NA,0
"DDX3Y",-1,-1,-1,NA,0
"PAX5",-1,NA,NA,NA,0
"LINC01492",1,NA,NA,NA,0
"LOC107985541",1,NA,NA,NA,0
"KRT79",1,NA,NA,NA,0
"112268238",1,NA,NA,NA,0
"SPMAP1",1,NA,NA,NA,0
"SNORA73A",-1,NA,NA,NA,0
"IGFL1",1,NA,NA,NA,0
"GAGE12G",1,NA,NA,NA,0
"MAJIN",-1,-1,NA,NA,0
"ZNF723",1,NA,NA,NA,0
"AGXT",1,-1,NA,NA,1
"LOC112268151",1,NA,NA,NA,0
"SMIM38",1,NA,-1,NA,1
"SNORA73B",-1,NA,NA,NA,0
"PCAT7",1,NA,NA,NA,0
"ZAR1",1,NA,NA,NA,0
"THAP3P1",1,NA,NA,NA,0
"C2orf88",1,NA,NA,NA,0
"LINC02071",1,NA,NA,NA,0
"ACSS2",1,NA,NA,NA,0
"LOC105371498",1,NA,NA,NA,0
"ILF3-DT",1,NA,NA,NA,0
"LINC00221",-1,NA,NA,NA,0
"NTSR1",1,NA,NA,NA,0
"TRIM67",1,NA,NA,NA,0
"SLN",-1,NA,NA,NA,0
"LALBA",1,NA,NA,NA,0
"TPTE2P3",1,NA,NA,NA,0
"105374314",1,NA,NA,NA,0
"LOC105371578",1,NA,NA,NA,0
"CT45A8",1,1,NA,NA,0
"NAT8",1,NA,NA,NA,0
"LOC101929050",1,NA,NA,NA,0
"WFDC10B",1,NA,1,NA,0
"GPX5",1,NA,NA,NA,0
"LOC105371864",1,NA,NA,NA,0
"LOC105376829",1,NA,NA,NA,0
"R3HDML",1,NA,NA,NA,0
"RP1L1",1,-1,NA,NA,1
"HOXB-AS3",1,NA,NA,NA,0
"PRLH",1,NA,1,NA,0
"112267959",1,NA,NA,NA,0
"GFAP",1,NA,NA,NA,0
"DUXAP10",1,NA,NA,NA,0
"USP9Y",-1,NA,NA,NA,0
"FTLP10",1,NA,NA,NA,0
"LOC105379481",1,NA,NA,NA,0
"LOC105375634",1,NA,NA,NA,0
"LOC112268118",1,NA,NA,NA,0
"LOC645261",1,NA,NA,NA,0
"CXorf66",1,NA,NA,NA,0
"RBP2",-1,NA,NA,NA,0
"LINC01532",1,NA,NA,NA,0
"LINC00330",1,NA,NA,NA,0
"101928096",1,NA,NA,NA,0
"GPR199P",1,NA,NA,NA,0
"CT45A3",1,NA,NA,NA,0
"LOC105374127",1,NA,NA,NA,0
"LOC107984766",1,NA,NA,NA,0
"MAGEB18",1,NA,NA,NA,0
"LINC00102",1,NA,NA,NA,0
"LINC01633",1,NA,NA,NA,0
"LOC102723842",1,NA,NA,NA,0
"ADH6",-1,-1,NA,NA,0
"LOC107984960",1,NA,NA,NA,0
"LOC105372249",1,NA,NA,NA,0
"KLK9",1,NA,NA,NA,0
"LOC105378561",1,NA,NA,NA,0
"ENTREP3",1,NA,NA,NA,0
"AOC4P",1,NA,NA,NA,0
"HORMAD2-AS1",1,NA,NA,NA,0
"FAM197Y3",1,NA,NA,NA,0
"OR7E5P",1,NA,NA,NA,0
"SNORA48B",1,NA,NA,NA,0
"SLC22A1",-1,NA,NA,NA,0
"ACTE1P",1,NA,NA,NA,0
"C12orf76",1,NA,NA,NA,0
"DEFA5",1,NA,NA,NA,0
"TMEM145",1,NA,NA,NA,0
"CCL3L3",-1,NA,NA,NA,0
"LOC105370077",1,NA,NA,NA,0
"LINC02018",1,NA,NA,NA,0
"CACNA1A",1,NA,NA,-1,1
"LOC105376352",1,NA,NA,NA,0
"PRSS57",1,1,NA,NA,0
"TMEM44",1,NA,NA,NA,0
"LOC107984191",1,NA,NA,NA,0
"OOEP",1,NA,NA,NA,0
"LOC102723561",1,NA,NA,NA,0
"PRRT1B",1,NA,NA,NA,0
"FAM27E5",1,NA,NA,NA,0
"CH17-125A10.2",1,NA,NA,NA,0
"LOC105376207",1,NA,NA,NA,0
"HAO2",1,NA,NA,NA,0
"TMEM179",1,NA,NA,NA,0
"LOC102724859",1,NA,NA,NA,0
"LINC00309",1,NA,NA,NA,0
"IGF2BP1",1,NA,NA,NA,0
"CHRNA4",1,1,NA,NA,0
"MAG",1,NA,NA,NA,0
"GOLGA8J",1,NA,NA,NA,0
"IL12B",-1,NA,NA,NA,0
"DSG3",-1,NA,NA,NA,0
"SLC10A2",-1,NA,NA,NA,0
"LOC105372442",1,NA,NA,NA,0
"LEMD1-DT",1,NA,NA,NA,0
"NLRP10",1,NA,NA,NA,0
"PIWIL3",1,NA,NA,NA,0
"MRGPRE",1,NA,NA,NA,0
"LINC01047",1,NA,NA,NA,0
"PYCARD-AS1",1,NA,NA,NA,0
"CT45A7",1,NA,NA,NA,0
"LOC101928543",1,NA,NA,NA,0
"GUCY1A1",-1,NA,NA,NA,0
"LOC100422781",1,NA,NA,NA,0
"EGFLAM-AS4",1,NA,NA,NA,0
"SNORD59B",1,NA,NA,NA,0
"HELT",1,1,1,NA,0
"TMPRSS11BNL",1,NA,NA,NA,0
"BTG2-DT",1,NA,NA,NA,0
"LRFN2",1,NA,NA,NA,0
"105370516",1,NA,NA,NA,0
"CLCA2",-1,-1,NA,NA,0
"LOC105377921",1,NA,NA,NA,0
"LOC105372107",1,NA,NA,NA,0
"MAGEC3",1,-1,NA,NA,1
"NRXN3",1,NA,NA,NA,0
"CH507-42P11.6",1,NA,NA,NA,0
"112267872",1,NA,NA,NA,0
"PAH",1,NA,NA,NA,0
"SPMIP1",1,NA,NA,NA,0
"LOC100130027",1,NA,NA,NA,0
"NDST3",1,NA,NA,NA,0
"LINC03062",1,NA,NA,NA,0
"SERTM1",1,NA,NA,NA,0
"HOXD-AS2",1,NA,NA,NA,0
"GPR17",1,-1,NA,NA,1
"LSAMP-AS1",1,NA,NA,NA,0
"DISP3",1,NA,NA,NA,0
"LINC02444",1,NA,NA,NA,0
"PLGLB1",1,NA,NA,NA,0
"LOC101929814",1,NA,NA,NA,0
"AFDN-DT",1,NA,NA,NA,0
"SNORD37",1,NA,NA,NA,0
"TRM-CAT1-1",-1,NA,NA,NA,0
"CCDC140",1,NA,NA,NA,0
"NXNL1",1,NA,NA,NA,0
"EIF1AY",-1,NA,NA,NA,0
"CRABP1",1,NA,1,NA,0
"CCNP",1,NA,NA,NA,0
"DLX2",1,NA,NA,NA,0
"LOC105370846",1,NA,NA,NA,0
"SNORD35A",1,NA,NA,NA,0
"LOC112268261",1,NA,NA,NA,0
"SIRPG-AS1",1,NA,NA,NA,0
"LINC02261",1,NA,NA,NA,0
"FAM25G",1,NA,NA,NA,0
"C12orf71",1,NA,NA,NA,0
"ATP11AUN",1,NA,NA,NA,0
"LOC105370764",1,NA,NA,NA,0
"LOC105370972",1,NA,NA,NA,0
"LOC105372383",1,NA,NA,NA,0
"LOC105372637",1,NA,NA,NA,0
"HP",-1,-1,NA,NA,0
"TRIM31-AS1",-1,NA,NA,NA,0
"RPS4Y1",-1,NA,NA,NA,0
"SLFNL1",1,1,NA,NA,0
"RASGEF1C",-1,NA,NA,NA,0
"SMIM17",1,NA,-1,NA,1
"LINC02891",1,NA,NA,NA,0
"LOC105378735",1,NA,NA,NA,0
"LINC00537",1,NA,NA,NA,0
"DUXA",1,NA,NA,NA,0
"ETDA",1,-1,NA,NA,1
"DSTNP2",1,NA,NA,NA,0
"GOLGA6L2",1,NA,NA,NA,0
"LOC105376090",1,NA,NA,NA,0
"TNNI1",1,NA,NA,NA,0
"CES1P1",1,NA,NA,NA,0
"107987181",1,NA,NA,NA,0
"LOC654780",1,NA,NA,NA,0
"107984747",1,NA,NA,NA,0
"LOC101927452",1,NA,NA,NA,0
"BEND7",1,NA,NA,NA,0
"PDE4DIPP2",-1,NA,NA,NA,0
"CALN1",1,NA,-1,NA,1
"PDZD9",1,NA,NA,NA,0
"105378487",1,NA,NA,NA,0
"INA",-1,NA,NA,NA,0
"LINC02930",1,NA,NA,NA,0
"SCN3A",-1,NA,NA,NA,0
"ALLC",1,-1,NA,NA,1
"NUDT16-DT",1,NA,NA,NA,0
"RGSL1",1,NA,NA,NA,0
"LHX9",-1,NA,NA,NA,0
"ASCL3",1,-1,NA,NA,1
"KRT3",1,NA,NA,NA,0
"LOC441666",1,NA,NA,NA,0
"NPHS1",1,NA,NA,NA,0
"BVES-AS1",-1,NA,NA,NA,0
"KDM5D",-1,-1,NA,NA,0
"LOC105371771",1,NA,NA,NA,0
"GUCY2EP",1,NA,NA,NA,0
"DEFA3",1,NA,NA,NA,0
"105370849",1,NA,NA,NA,0
"ZNF847P",1,NA,NA,NA,0
"SLC25A53",1,NA,NA,NA,0
"CSNK1G2-AS1",1,NA,NA,NA,0
"PTF1A",1,NA,NA,NA,0
"SLC25A47",1,1,NA,NA,0
"LOC105372659",1,NA,NA,NA,0
"DSCAM",1,NA,NA,NA,0
"LINC01848",1,NA,NA,NA,0
"TRIM10",1,1,NA,NA,0
"LINC01283",1,NA,NA,NA,0
"LOC101928331",1,NA,NA,NA,0
"ARHGAP39",1,NA,NA,NA,0
"105376980",1,NA,NA,NA,0
"ENTPD3-AS1",1,NA,NA,NA,0
"LOC107987000",1,NA,NA,NA,0
"CT45A2",1,NA,NA,NA,0
"SVOP",1,NA,NA,NA,0
"WT1",-1,NA,NA,NA,0
"FGF8",1,NA,NA,NA,0
"GLYATL3",1,NA,NA,NA,0
"GRIN1",1,NA,NA,NA,0
"LINC02142",1,NA,NA,NA,0
"C18orf63",1,NA,NA,NA,0
"GSTA5",1,NA,NA,NA,0
"LOC101927345",1,NA,NA,NA,0
"NALF2",1,NA,NA,NA,0
"LINC02860",1,NA,NA,NA,0
"MYOT",1,NA,NA,NA,0
"LINC02443",1,NA,NA,NA,0
"LOC105377763",1,NA,NA,NA,0
"KISS1",1,1,1,NA,0
"CALB1",1,NA,NA,NA,0
"HBBP1",1,NA,NA,NA,0
"C5orf52",1,NA,NA,NA,0
"CHGA",-1,NA,NA,NA,0
"PRKCG",1,NA,NA,NA,0
"SPINK4",1,-1,NA,NA,1
"ZNF818P",1,NA,NA,NA,0
"LOC105372647",1,NA,NA,NA,0
"ALDOB",1,NA,NA,NA,0
"FAM239A",1,NA,NA,NA,0
"ZFP57",1,NA,NA,NA,0
"KRT74",1,NA,NA,NA,0
"GPR37L1",1,NA,NA,NA,0
"SERPINB4",-1,-1,NA,NA,0
"GABRA5",1,NA,-1,NA,1
"112268282",1,NA,NA,NA,0
"ATP6V1B1-AS1",1,NA,NA,NA,0
"PATE2",1,NA,NA,NA,0
"LINC02515",1,NA,NA,NA,0
"C10orf53",1,NA,NA,NA,0
"LORICRIN",1,NA,NA,NA,0
"ZNF771",1,NA,NA,NA,0
"112268190",1,NA,NA,NA,0
"SERHL",1,NA,NA,NA,0
"RHAG",1,NA,NA,NA,0
"USH1C",1,-1,NA,NA,1
"112268254",1,NA,NA,NA,0
"ADORA2A-AS1",1,NA,NA,NA,0
"LOC102724625",1,NA,NA,NA,0
"GAL3ST3",1,NA,NA,NA,0
"FAM197Y6",1,NA,NA,NA,0
"ETV3L",1,NA,NA,NA,0
"CDH20",1,-1,NA,NA,1
"DEFB136",1,NA,NA,NA,0
"SLC19A4P",1,NA,NA,NA,0
"TTTY18",1,NA,NA,NA,0
"FAM197Y8",1,NA,NA,NA,0
"PPIAP46",1,NA,NA,NA,0
"CIMAP1D",1,NA,NA,NA,0
"LINC01554",1,NA,NA,NA,0
"AMY2A",1,NA,NA,NA,0
"CHAT",1,NA,NA,NA,0
"KIAA1210",1,NA,NA,NA,0
"LINC02837",1,NA,NA,NA,0
"THEM5",1,NA,NA,NA,0
"SSX1",1,NA,NA,NA,0
"CDH7",1,NA,NA,NA,0
"LOC105372725",1,NA,NA,NA,0
"105376886",1,NA,NA,NA,0
"KRT42P",1,NA,NA,NA,0
"LINC01993",1,NA,NA,NA,0
"HCG11",1,NA,NA,NA,0
"LOC105377989",1,NA,NA,NA,0
"FRG1EP",1,NA,NA,NA,0
"SCN4A",1,NA,NA,NA,0
"ANKRD34C",1,NA,NA,NA,0
"MT1B",1,NA,NA,NA,0
"ANKRD40CL",1,NA,NA,NA,0
"KRT75",-1,NA,NA,NA,0
"EPHA6",1,NA,NA,NA,0
"NOS1",1,NA,NA,NA,0
"IBSP",-1,NA,NA,NA,0
"IL36A",1,-1,NA,NA,1
"SLC6A17",1,-1,NA,NA,1
"FAM197Y4",1,NA,NA,NA,0
"ENPP6",1,NA,NA,NA,0
"SUGCT-AS1",1,NA,NA,NA,0
"LAIR2",1,NA,NA,NA,0
"SPAG11B",1,NA,-1,NA,1
"RBPJL",1,NA,NA,NA,0
"LOC105371903",1,NA,NA,NA,0
"LOC105370624",1,NA,NA,NA,0
"LOC107987223",1,NA,NA,NA,0
"105370690",1,NA,NA,NA,0
"LOC105378890",1,NA,NA,NA,0
"GABRR3",1,NA,NA,NA,0
"DUXAP9",1,NA,NA,NA,0
"LRRC37A5P",1,NA,NA,NA,0
"HAND2",-1,NA,NA,NA,0
"NLRP4",1,NA,NA,NA,0
"NSMCE1-DT",1,NA,NA,NA,0
"SNAP91",-1,NA,NA,NA,0
"CHRM2",1,NA,NA,NA,0
"KIR3DX1",1,NA,NA,NA,0
"102724092",1,NA,NA,NA,0
"ZIC1",1,NA,NA,NA,0
"OSTCP1",1,NA,NA,NA,0
"STK4-DT",1,NA,NA,NA,0
"112267943",1,NA,NA,NA,0
"POTEJ",1,NA,NA,NA,0
"KIRREL2",1,NA,NA,NA,0
"GBA3",1,NA,NA,NA,0
"STPG4",1,NA,NA,NA,0
"DSC1",1,NA,NA,NA,0
"IZUMO1R",1,NA,NA,NA,0
"LOC107984940",1,NA,NA,NA,0
"EMILIN3",1,NA,NA,NA,0
"FAM197Y5",1,NA,NA,NA,0
"MYH13",1,NA,NA,NA,0
"SLC13A2",1,NA,NA,NA,0
"IGHG4",-1,NA,NA,NA,0
"PPEF2",1,NA,NA,NA,0
"PIWIL1",1,NA,NA,NA,0
"ARSF",1,NA,NA,NA,0
"H1-10-AS1",1,NA,NA,NA,0
"105377077",1,NA,NA,NA,0
"CHAD",-1,-1,NA,NA,0
"CPLX3",1,NA,NA,NA,0
"LOC102723313",1,NA,NA,NA,0
"PAEP",1,-1,NA,NA,1
"SRMS",1,NA,NA,NA,0
"TSSK3",1,-1,NA,NA,1
"ASPG",1,NA,NA,NA,0
"107985851",1,NA,NA,NA,0
"LOC107984805",1,NA,NA,NA,0
"CALHM3",1,NA,NA,NA,0
"ZCCHC12",1,NA,NA,NA,0
"KRT83",1,NA,NA,NA,0
"L3MBTL2-AS1",1,NA,NA,NA,0
"GAGE12J",1,NA,NA,NA,0
"112267989",1,NA,NA,NA,0
"LOC105370338",1,NA,NA,NA,0
"LOC339166",1,NA,NA,NA,0
"LINC01650",1,NA,NA,NA,0
"MIR6820",1,NA,NA,NA,0
"OLIG2",1,NA,-1,NA,1
"C6orf58",-1,NA,NA,-1,0
"FDCSP",-1,1,NA,NA,1
"LOC105377567",1,NA,NA,NA,0
"LOC105374933",1,NA,NA,NA,0
"TAC1",-1,-1,-1,NA,0
"SPHKAP",1,NA,NA,NA,0
"GNG13",1,NA,NA,NA,0
"SEPTIN7P11",1,NA,NA,NA,0
"NOX1",1,NA,NA,NA,0
"LOC105372645",1,NA,NA,NA,0
"FAM41C",1,NA,NA,NA,0
"BSX",1,NA,NA,NA,0
"LOC101928409",1,NA,NA,NA,0
"LOC105377668",1,NA,NA,NA,0
"PWRN1",1,NA,NA,NA,0
"LINC01392",1,NA,NA,NA,0
"BTN1A1",1,NA,NA,NA,0
"TDRD12",1,NA,NA,NA,0
"LOC107984763",1,NA,NA,NA,0
"MTA1-DT",1,NA,NA,NA,0
"LRRC52",1,1,NA,1,0
"LINC01095",1,NA,NA,NA,0
"KIR2DL1",1,NA,NA,NA,0
"SNORD3A",-1,NA,NA,NA,0
"107984351",1,NA,NA,NA,0
"KLF1",1,NA,NA,NA,0
"MIR571",1,NA,NA,NA,0
"ONECUT1",1,NA,NA,NA,0
"ALG1L2",1,-1,NA,NA,1
"IGLV2-14",1,NA,NA,NA,0
"PNLIPRP3",-1,NA,NA,NA,0
"GUCA1A",1,NA,NA,NA,0
"LOC105375322",1,NA,NA,NA,0
"KIR2DS4",1,NA,NA,NA,0
"RSPH6A",1,NA,NA,NA,0
"GRIN3A",1,NA,NA,NA,0
"LCN8",1,-1,NA,NA,1
"UOX",1,NA,NA,NA,0
"105379251",1,NA,NA,NA,0
"CRYGA",1,NA,NA,NA,0
"LOC105371082",1,NA,NA,NA,0
"CHGB",-1,NA,NA,NA,0
"FREM3",1,NA,NA,NA,0
"LOC101927919",1,NA,NA,NA,0
"PPP1CB-DT",1,NA,NA,NA,0
"PROX2",1,NA,NA,NA,0
"LOC112268077",1,NA,NA,NA,0
"ZFY",-1,NA,NA,NA,0
"TRIML2",1,NA,NA,NA,0
"LOC107986292",1,NA,NA,NA,0
"FAM167A-AS1",-1,NA,NA,NA,0
"LOC105376950",1,NA,NA,NA,0
"LINC01625",1,NA,NA,NA,0
"LINC01320",1,NA,NA,NA,0
"ABCA17P",1,NA,NA,NA,0
"ZNF716",1,NA,NA,NA,0
"MICA-AS1",1,NA,NA,NA,0
"LOC105370042",1,NA,NA,NA,0
"KCNA7",1,NA,NA,NA,0
"ADGRG4",1,NA,-1,NA,1
"HTR3E",1,NA,NA,NA,0
"LINC01140",1,NA,NA,NA,0
"LINC00548",1,NA,NA,NA,0
"LINC00319",1,NA,NA,NA,0
"LOC105372334",1,NA,NA,NA,0
"CNBD1",1,NA,NA,NA,0
"LOC102724720",1,NA,NA,NA,0
"LINC00051",1,NA,NA,1,0
"CHP1P2",1,NA,NA,NA,0
"ELFN2",1,NA,NA,NA,0
"PTPRVP",1,NA,NA,NA,0
"LOC101928214",1,NA,NA,NA,0
"ZSCAN1",1,NA,NA,NA,0
"GRM8",1,NA,NA,NA,0
"CDH12",-1,NA,NA,NA,0
"AADACP1",1,NA,NA,NA,0
"DCX",1,-1,NA,NA,1
"DAND5",1,NA,NA,NA,0
"PLGLB2",1,NA,NA,NA,0
"BEND2",1,NA,NA,NA,0
"GDAP1L1",1,NA,NA,NA,0
"OR52Z1P",1,NA,NA,NA,0
"CCDC144NL",1,NA,NA,NA,0
"NMU",-1,NA,NA,NA,0
"LINC01864",1,NA,NA,NA,0
"LOC102724734",1,NA,NA,NA,0
"PRAMEF19",1,NA,NA,NA,0
"DPPA3",1,NA,NA,NA,0
"LOC100287834",1,NA,NA,NA,0
"ZNF852",1,NA,NA,NA,0
"WFDC9",1,NA,NA,NA,0
"ACTR3-AS1",1,NA,NA,NA,0
"LOC107986087",1,NA,NA,NA,0
"SLC44A3-AS1",1,NA,NA,NA,0
"HOXC12",1,NA,NA,NA,0
"NLRP13",1,NA,NA,NA,0
"PPP1R27",1,-1,NA,NA,1
"MS4A3",1,NA,NA,NA,0
"LOC112268106",1,NA,NA,NA,0
"107986304",1,NA,NA,NA,0
"LOC105378039",1,NA,NA,NA,0
"HNRNPCL3",1,NA,NA,NA,0
"ALK",1,NA,NA,NA,0
"LOC100132154",1,NA,NA,NA,0
"C2orf49-DT",1,NA,NA,NA,0
"SNORD50B",1,NA,NA,NA,0
"ZPBP",-1,NA,NA,NA,0
"NBPF22P",1,NA,NA,NA,0
"ING2-DT",1,NA,NA,NA,0
"LOC105371684",1,NA,NA,NA,0
"LOC105370740",1,NA,NA,NA,0
"TXNL4B",1,NA,-1,NA,1
"LOC107985736",1,NA,NA,NA,0
"EIF4E1B",1,NA,NA,NA,0
"FRG2DP",1,NA,NA,NA,0
"MYRF-AS1",1,NA,NA,NA,0
"LOC102723714",1,NA,NA,NA,0
"CST1",1,NA,NA,NA,0
"LOC105375412",1,NA,NA,NA,0
"PRKG1-AS1",1,NA,NA,NA,0
"MIR3159",1,NA,NA,NA,0
"B3GALT5",1,NA,NA,NA,0
"PDZK1P1",1,NA,NA,NA,0
"AGK-DT",1,NA,NA,NA,0
"FATE1",1,1,1,NA,0
"ENTPD1-AS1",1,NA,NA,NA,0
"SOST",1,NA,NA,NA,0
"KCNV1",1,NA,NA,NA,0
"PRR35",1,NA,NA,NA,0
"FAM197Y9",1,NA,NA,NA,0
"C3orf20",1,NA,NA,NA,0
"TNS1-AS1",1,NA,NA,NA,0
"112268420",1,NA,NA,NA,0
"LOC102723795",1,NA,NA,NA,0
"LOC157273",1,NA,NA,NA,0
"OR7E14P",1,NA,NA,NA,0
"LINC01881",1,NA,NA,NA,0
"KRT85",1,NA,NA,NA,0
"RHEX",1,NA,NA,NA,0
"UNC13C",1,NA,NA,NA,0
"LOC105372832",1,NA,NA,NA,0
"LINC02828",1,NA,NA,NA,0
"KDM2B-DT",1,NA,NA,NA,0
"LOC105372579",1,NA,NA,NA,0
"CCDC38",1,NA,NA,NA,0
"GRK1",1,NA,NA,NA,0
"LOC105374555",1,NA,NA,NA,0
"105379490",1,NA,NA,NA,0
"RAX",1,NA,NA,NA,0
"LINC02083",1,NA,NA,NA,0
"HRH1",1,NA,NA,NA,0
"105374474",1,NA,NA,NA,0
"LOC101928495",1,NA,NA,NA,0
"ZNF648",1,-1,-1,NA,1
"STAU2-AS1",1,NA,NA,NA,0
"TBC1D28",1,NA,NA,NA,0
"MRGPRX3",1,NA,NA,NA,0
"LYG2",1,NA,NA,NA,0
"LOC105378075",1,NA,NA,NA,0
"107986871",1,NA,NA,NA,0
"LOC105370969",1,NA,NA,NA,0
"LOC105373162",1,NA,NA,NA,0
"LOC105377663",1,NA,NA,NA,0
"LINC02858",1,NA,NA,NA,0
"DDX25",1,NA,NA,NA,0
"107986641",1,NA,NA,NA,0
"LOC105374925",1,NA,NA,NA,0
"RASGRP3-AS1",1,NA,NA,NA,0
"NAT16",1,-1,NA,NA,1
"EFCAB5",1,NA,NA,NA,0
"KRT87P",1,NA,NA,NA,0
"OPTC",1,NA,NA,NA,0
"SH2D5",1,-1,NA,NA,1
"PXT1",1,1,NA,NA,0
"LOC107984710",1,NA,NA,NA,0
"TGM5",1,NA,NA,NA,0
"VRTN",1,NA,NA,NA,0
"LOC105369527",1,NA,NA,NA,0
"LOC642929",-1,NA,NA,NA,0
"LOC105371300",1,NA,NA,NA,0
"KCNJ10",1,1,1,NA,0
"LOC101929007",1,NA,NA,NA,0
"NRCAM",1,NA,NA,NA,0
"140849",1,NA,NA,NA,0
"GARIN6",1,NA,NA,NA,0
"LOC101927344",1,NA,NA,NA,0
"TOR4A",1,NA,NA,NA,0
"LOC105372719",1,NA,NA,NA,0
"LOC105371960",1,NA,NA,NA,0
"FAM133A",-1,NA,NA,NA,0
"LOC101927446",1,NA,NA,NA,0
"TDRG1",1,NA,NA,NA,0
"112268125",1,NA,NA,NA,0
"SIAH1",1,-1,NA,NA,1
"OPALIN",1,NA,NA,NA,0
"AKR1D1",1,-1,NA,NA,1
"MMP3",1,NA,NA,NA,0
"LOC105369212",1,NA,NA,NA,0
"LOC105376025",1,NA,NA,NA,0
"FAM238B",1,NA,NA,NA,0
"FAUP4",1,NA,NA,NA,0
"TAC3",1,NA,NA,NA,0
"LOC102723686",1,NA,NA,NA,0
"105376753",1,NA,NA,NA,0
"OR2J1",1,NA,NA,NA,0
"PCAT18",1,NA,NA,NA,0
"PCDH10-DT",1,NA,NA,NA,0
"AMELY",1,NA,NA,NA,0
"LOC105375411",1,NA,NA,NA,0
"KLHL40",1,NA,-1,NA,1
"LOC102723638",1,NA,NA,NA,0
"LOC105378651",1,NA,NA,NA,0
"CST4",1,NA,NA,NA,0
"SLC17A2",1,NA,NA,NA,0
"DUSP13B",1,NA,NA,NA,0
"LOC105373942",1,NA,NA,NA,0
"GUCA1C",1,NA,NA,NA,0
"TFF1",1,NA,NA,NA,0
"102724143",1,NA,NA,NA,0
"ODAPH",1,NA,NA,NA,0
"KRTAP6-1",1,NA,NA,NA,0
"LOC105372460",1,NA,NA,NA,0
"LOC102723656",1,NA,NA,NA,0
"LOC105377382",1,NA,NA,NA,0
"CIMAP1A",1,NA,NA,NA,0
"LOC112268445",1,NA,NA,NA,0
"COL9A1",-1,NA,NA,NA,0
"CYP4F2",1,NA,-1,1,1
"PRAMEF7",1,NA,NA,NA,0
"SYT6",1,NA,NA,NA,0
"LOC105372622",1,NA,NA,NA,0
"OR7E91P",1,NA,NA,NA,0
"GIP",1,1,NA,NA,0
"LOC105370504",1,NA,NA,NA,0
"BBOX1-AS1",1,NA,NA,NA,0
"112268301",1,NA,NA,NA,0
"105378967",1,NA,NA,NA,0
"PRDM12",1,-1,NA,NA,1
"MYL2",1,NA,NA,NA,0
"LOC105374181",1,NA,NA,NA,0
"LOC105375034",1,NA,NA,NA,0
"107985768",1,NA,NA,NA,0
"DMRT1",1,NA,NA,NA,0
"CLEC3A",1,-1,NA,NA,1
"ATP4B",1,NA,NA,NA,0
"LOC112268433",1,NA,NA,NA,0
"PTPRO",1,NA,NA,NA,0
"LRRC74A",1,NA,NA,NA,0
"LOC101928608",-1,NA,NA,NA,0
"TGM4",1,NA,NA,NA,0
"LOC102724591",1,NA,NA,NA,0
"ANKRD34B",1,NA,NA,NA,0
"LINC00324",1,NA,NA,NA,0
"102724438",1,NA,NA,NA,0
"RPE65",-1,NA,NA,NA,0
"ZNF865",1,NA,NA,NA,0
